entry_num,item_zh,item_en,compatibility,reason,pg_num,source,comments
1,麵包;核桃,bread;walnut,good,預防心臟病,57,吃對食物健康100分,N/A
1136,稻米;栗子,N/A,good,健脾養胃，補腎、壯筋骨,176,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1137,糯米;雞肉,N/A,bad,不益消化，易引起身體不適,177,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1138,糯米;蘋果,N/A,bad,易導致噁心、嘔吐、腹痛,177,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1139,糯米;白木耳,N/A,good,滋陰潤肺，美容,177,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1140,糯米;紅棗,N/A,good,健脾益氣、緩解心悸失眠,177,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1141,糯米;蓮子,N/A,good,益氣和胃，強健骨骼牙齒,177,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1142,糯米;蓮藕,N/A,good,調和氣血、清熱生津,177,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1143,糯米;山藥,N/A,good,益肺補腎、斂汗止咳,177,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1144,糯米;蜂蜜,N/A,good,補中益氣、美容養顏,177,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1145,小米;蝦米,N/A,bad,易致人噁心嘔吐,178,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1146,小米;杏仁,N/A,bad,同時易使人嘔吐、泄瀉,178,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1147,小米;肉類,N/A,good,可提高蛋白質利用率,178,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1148,小米;黃豆,N/A,good,可提高蛋白質利用率,178,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1149,小米;雞肝,N/A,good,益氣補血,178,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1150,小米;白米,N/A,good,同食可提高營養價值,178,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1151,小米;紅糖,N/A,good,補益氣血，適宜產婦食用,178,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1152,黑米;紅豆,N/A,good,氣血雙補,179,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1153,黑米;黑豆,N/A,good,健腦益智、滋補肝腎,179,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1154,黑米;核桃仁,N/A,good,可補腦、固精、益智,179,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1155,黑米;蓮子,N/A,good,養心安神、健脾補腎,179,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1156,黑米;紅棗,N/A,good,滋補脾胃、烏髮養顏,179,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1157,黑米;紅糖,N/A,good,活血養血、補血養顏,179,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1158,薏仁;雞肉,N/A,good,溫中益氣、補虛強身,180,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1159,薏仁;山藥,N/A,good,清補脾肺、健脾開胃、美顏護膚,180,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1160,薏仁;冬瓜,N/A,good,清熱袪濕、緩和拘攣,180,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1161,薏仁;白木耳,N/A,good,利於脾胃虛弱者,180,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1162,薏仁;香菇,N/A,good,抗癌、保護肝臟,180,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1163,薏仁;百合,N/A,good,滋陰潤肺、清心安神,180,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1164,玉米;田螺,N/A,bad,可能引發身體不適,181,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1165,玉米;雞肉,corn;chicken,good,消除疲勞、降低膽固醇,181,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1166,玉米;雞蛋,corn;egg,good,預防感冒、避免眼睛乾澀,181,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1167,玉米;番茄,corn;tomato,good,開胃健脾、營養豐富,181,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1168,玉米;松子,N/A,good,可輔助治療脾肺氣虛、皮膚乾燥等,181,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1169,黃豆;豬血,N/A,bad,同吃易致消化不良,182,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1170,黃豆;蝦米,N/A,bad,同吃會影響鈣的吸收,182,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1171,黃豆;芹菜,N/A,bad,同吃會影響鐵的吸收,182,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1172,黃豆;菠菜,N/A,bad,同吃會影響鈣質吸收,182,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1173,黃豆;蜂蜜,soybean||soy bean;honey,bad,同食容易引起腹瀉,182,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1174,黃豆;牛奶,soybean||soy bean;milk,bad,同食會影響鈣的吸收,182,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1175,黃豆;排骨,N/A,good,提高蛋白質營養價值，補鐵,182,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1176,黃豆;牛蹄筋,N/A,good,美容、強筋健骨,182,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1177,黃豆;海帶,soybean||soy bean;kelp,good,益氣養血、清熱解毒,182,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1178,黃豆;茄子,soybean||soy bean;eggplant,good,益氣養血、保護血管,182,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1179,黃豆;雪裡紅,N/A,good,提高人體對鈣的吸收率,182,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1180,黃豆;穀類,N/A,good,促進蛋白質消化吸收,182,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1181,黃豆;南瓜,soybean||soy bean;pumpkin,good,保護眼睛、預防感染,182,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1182,黃豆;松子,N/A,good,增強抗衰老能力、抗癌、改善便秘,182,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1183,黃豆;花生,soybean||soy bean;peanut,good,健脾生血、豐胸通乳,182,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1184,黑豆;海帶,N/A,good,活血、利水、祛風、解毒,184,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1185,黑豆;穀類,N/A,good,營養互補，提高營養價值,184,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1186,黑豆;紅棗,N/A,good,增強補血補腎功效,184,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1187,黑豆;紅糖,N/A,good,活血行經,184,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1188,紅豆;豬肉,N/A,bad,易引起脹氣,185,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1189,紅豆;鯉魚,N/A,good,消水腫，但正常人不可多食,185,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1190,紅豆;烏骨雞,N/A,good,滋陰養血、利水消腫,185,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1191,紅豆;山藥,N/A,good,清熱袪濕、健脾止瀉,185,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1192,紅豆;紅棗,N/A,good,同食可緩解冬季皮膚乾燥發癢，補血,185,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1193,綠豆;番茄,N/A,bad,二者均性涼，同吃易傷身體,186,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1194,綠豆;藥物,N/A,bad,綠豆解藥，會降低藥物的療效,186,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1195,綠豆;白米,N/A,good,清熱解毒、增強食慾,186,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1196,綠豆;小米,N/A,good,清熱解毒、增強食慾,186,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1197,綠豆;南瓜,N/A,good,清熱解毒、補中益氣,186,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1198,綠豆;燕麥,N/A,good,清熱消腫、潤腸通便、控制血糖,186,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1199,綠豆;木耳,N/A,good,清熱涼血、潤肺生津,186,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1200,綠豆;豬肝,N/A,good,幫助排便、降低血中膽固醇,186,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1201,綠豆;冬瓜,N/A,good,清熱解毒、消暑止渴、利水消腫的功效更佳,186,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1202,綠豆;百合,N/A,good,養心除煩、健脾益胃、解毒消腫,186,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1203,綠豆;海帶,N/A,good,清熱解毒、涼血養陰、降血壓。常吃可治療感善粉刺,186,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1204,蠶豆;田螺,N/A,bad,可能引發腸絞痛，還會影響鋅的吸收,188,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1205,蠶豆;牛肉,N/A,good,健脾利濕、補虛強體,188,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1206,蠶豆;蝦仁,N/A,good,增強記憶、益智健腦,188,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1207,蠶豆;鯽魚,N/A,good,健脾和胃、利水消腫,188,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1208,蠶豆;韭菜,N/A,good,幫助消化、消除腹脹,188,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1209,燕麥;菠菜,N/A,bad,影響人體對鈣的吸收,189,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1210,燕麥;小米,N/A,good,減肥，有益心血管疾病,189,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1211,燕麥;南瓜,N/A,good,益肝和胃、潤腸通便、降糖降脂,189,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1212,燕麥;黃豆,N/A,good,有預防貧血的食療功效,189,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1213,燕麥;牛奶,N/A,good,動植物蛋白互補，利於吸收,189,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1214,蕎麥;豬肉,N/A,bad,同食易產生粉刺,190,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1215,蕎麥;豬肝,N/A,bad,影響消化，易誘發痼疾,190,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1216,蕎麥;白米,N/A,good,白飯裡加入蕎麥食用，可補充B群與鐵質,190,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1217,蕎麥;香菇,N/A,good,消脂除膩、幫助消化，美白防衰老,190,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1218,蕎麥;蜂蜜,N/A,good,引氣下降、潤肺止咳,190,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1219,蕎麥;白糖,N/A,good,健脾消積、解毒斂瘡,190,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1220,黑芝麻;黃瓜,N/A,bad,易導致腹瀉,191,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1221,黑芝麻;巧克力,N/A,bad,影響營養素消化吸收,191,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1222,黑芝麻;海帶,N/A,good,抗衰老,191,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1223,黑芝麻;核桃仁,N/A,good,可改善睡眠品質,191,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1224,黑芝麻;桂圓肉,N/A,good,補血、養顏、抗衰老,191,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1225,芝麻;檸檬,N/A,good,美容養顏,191,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1226,枸杞;紅參,N/A,bad,容易上火,198,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1227,枸杞;綠茶,N/A,bad,綠茶所含鞣酸會吸附枸杞中的微量元素，生成人體難以吸收的物質,198,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1228,枸杞;羊肝,N/A,good,益精補腎、養肝明目、防治眼病,198,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1229,枸杞;豬肉,N/A,good,清熱潤燥、潤膚美容,198,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1230,枸杞;雞肉,N/A,good,清熱潤燥、潤膚美容,198,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1231,枸杞;竹筍,N/A,good,清肝降火,198,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1232,枸杞;蓮子,N/A,good,養心益腎、安神,198,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1233,枸杞;甲魚,N/A,good,補腎強精、延年益壽,198,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1234,枸杞;羊肉,N/A,good,溫陽壯腰、補腎強筋,198,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1235,枸杞;紅棗,N/A,good,養血安神、健脾益氣,198,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1236,枸杞;葡萄,N/A,good,補血效果更強,198,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1237,百合;雞蛋,N/A,good,滋陰潤燥、清心安神,202,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1238,百合;西芹,N/A,good,潤肺防燥，增強食慾,202,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1239,百合;蜂蜜,N/A,good,能增強潤肺止咳作用,202,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1240,蓮子;糯米,N/A,good,補脾益胃、利濕,203,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1241,蓮子;山藥,N/A,good,健脾益氣、緩解心悸失眠,203,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1242,蓮子;白木耳,N/A,good,清香可口、除勞潤肌,203,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1243,紅棗;蝦,N/A,bad,易致過敏或中毒,204,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1244,紅棗;黃瓜,N/A,bad,黃瓜含維生素C分解酶會破壞紅棗的維生素C,204,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1245,紅棗;洋蔥,N/A,bad,易導致脾胃不和，造成身體不適,204,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1246,紅棗;羊肉,N/A,good,益腎健脾、活血化瘀,204,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1247,紅棗;百合,N/A,good,潤肺止咳、健脾養胃,204,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1248,紅棗;桂圓肉,N/A,good,補氣血、益脾胃,204,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1249,綠茶;豬肉,green tea;pork,bad,易引起便秘,206,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1250,綠茶;羊肉,green tea;lamb||mutton,bad,易引起便秘,206,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1251,綠茶;雞蛋,green tea;egg,bad,刺激胃，不利於消化吸收,206,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1252,綠茶;黑木耳,N/A,bad,影響人體對鐵的吸收,206,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1253,綠茶;枸杞,N/A,bad,可能會生成人體難以吸收的物質,206,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1254,綠茶;黃豆,green tea;soybean||soy bean,bad,易造成身體不適,206,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1255,綠茶;白酒,green tea;white wine,bad,易加重心臟負擔,206,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1256,綠茶;甜杏仁,N/A,good,清熱潤肺、解毒祛痰、抗癌,206,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1257,綠茶;蜂蜜,green tea;honey,good,清熱潤肺、解毒祛痰、抗癌,206,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1258,綠茶;牛奶,green tea;milk,good,解油膩、助消化、利尿解毒,206,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1259,綠茶;薏仁,N/A,good,健脾補肺、清心益氣、清熱解毒,206,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1260,綠茶;薄荷,N/A,good,有生津止渴、提神醒腦、鎮靜安神的功效，對消除疲勞、緩解壓力很有好處,206,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1261,綠茶;西瓜,green tea;watermelon,good,生津止渴、鎮定情緒,206,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1262,綠茶;白米,green tea;white rice,good,消積化痰、除煩止渴,206,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1263,綠茶;菊花,N/A,good,平肝明目、散風熱,206,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1264,蜂蜜;韭菜,N/A,bad,容易引起腹瀉,208,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1265,蜂蜜;A菜心,N/A,bad,容易引起腹瀉,208,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1266,蜂蜜;豆腐,honey;tofu,bad,容易引起腹瀉,208,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1267,蜂蜜;蔥,N/A,bad,易導致胸悶,208,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1268,蜂蜜;豆漿,honey;soy milk||soymilk,bad,不利於人體吸收蛋白質,208,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1269,蜂蜜;山藥,N/A,good,補中益氣、提神醒腦,208,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1270,蜂蜜;梨,N/A,good,清熱化痰、止咳,208,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1271,蜂蜜;牛奶,honey;milk,good,清涼消火、生津潤喉、幫助睡眠,208,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1272,紅酒;豬肝,N/A,bad,不利於人體對鐵的吸收,209,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1273,紅酒;黑木耳,N/A,bad,不利於人體對鐵的吸收,209,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1274,紅酒;醋,red wine;vinegar,bad,影響口感,209,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1275,紅酒;紅茶,red wine;black tea,bad,刺激心臟，加重心臟負擔,209,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1276,紅酒;海鮮,N/A,bad,營養損失、口感不佳,209,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1277,紅酒;牛肉,red wine;beef,good,消食解膩,209,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1278,紅酒;巧克力,red wine;chocolate,good,促進新陳代謝，及時散發熱量,209,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1279,牛奶;菠菜,milk;spinach,bad,易形成草酸鈣，不利於吸收,210,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1280,牛奶;橘子,milk;orange,bad,富含維生素C的食物和牛奶同食，會影響牛奶的消化與吸收。也忌與酸性果汁同食，因牛奶內含多量酪蛋白，遇到酸性果汁後常結成較大的凝塊而影響消化吸收，會引起腹脹、噁心、嘔吐,210,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1281,牛奶;檸檬,milk;lemon,bad,富含維生素C的食物和牛奶同食，會影響牛奶的消化與吸收。也忌與酸性果汁同食，因牛奶內含多量酪蛋白，遇到酸性果汁後常結成較大的凝塊而影響消化吸收，會引起腹脹、噁心、嘔吐,210,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1282,牛奶;白米,milk;white rice,good,補氣、健脾胃,210,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1283,牛奶;薑,milk;ginger root,good,有散寒、和胃、止嘔的功效,210,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1284,牛奶;洋蔥,N/A,good,有散寒、和胃、止嘔的功效,210,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1285,牛奶;燕麥,N/A,good,更利於蛋白質消化吸收，營養互補,210,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1286,優酪乳;黃豆,N/A,bad,易引發腸胃不適,211,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1287,優酪乳;藥物,N/A,bad,降低藥效,211,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1288,優酪乳;番茄,N/A,good,涼血平肝、補虛降脂,211,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1289,優酪乳;水果,N/A,good,營養均衡，促進腸道健康,211,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1290,蔥;豆腐,N/A,bad,易影響人體對鈣的吸收,212,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1291,蔥;蜂蜜,N/A,bad,容易導致腹瀉,212,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1292,蔥;糯米,N/A,good,益氣養血、開竅醒神、回陽救逆，可用於治療產後血虛氣脫所致的昏厥,212,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1293,蔥;紅棗,N/A,good,和胃安神，可輔助治療神經衰弱所致的失眠、體虛乏力、食慾不振、消化不良等症,212,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1294,蔥;羊肉,N/A,good,殺菌防癌、補陽強身,212,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1295,蔥;洋菇,N/A,good,清熱殺菌、降血脂,212,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1296,薑;水產品,N/A,good,去腥、殺菌、溫補,213,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1297,薑;醋,ginger root;vinegar,good,減緩噁心、嘔吐促進食慾、幫助消化,213,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1298,大蒜;羊肉,N/A,bad,助火，易損傷胃黏膜,214,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1299,大蒜;芒果,N/A,bad,可能導致腸胃不適,214,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1300,大蒜;蜂蜜,N/A,bad,容易導致腹瀉,214,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1301,大蒜;瘦肉,N/A,good,促進血液循環，消除身體疲勞、增強體質,214,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1302,大蒜;醋,N/A,good,增強殺菌功效，對治療痢疾、腸炎效果更好,214,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1303,花椒;羊肉,N/A,bad,花椒辛辣溫熱，羊肉也是溫熱食物，搭配過量易引起上火，也易造成便秘,215,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1304,花椒;豬瘦肉,N/A,good,有助於改善缺鐵性貧血,215,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1305,花椒;白米,N/A,good,可輔助治療牙痛,215,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1306,花椒;豆腐,N/A,good,幫助排除體內廢物，促進生長發育,215,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1307,花椒;胡椒,N/A,good,可輔助治療痛經,215,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1308,乾辣椒;牛肝,N/A,bad,牛肝富含銅、鐵，易使辣椒中的維生素C氧化，降低營養價值,216,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1309,乾辣椒;中藥,N/A,bad,生病服藥期間吃辣椒會加重症狀，且會影響藥效,216,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1310,乾辣椒;黃瓜,N/A,bad,黃瓜中的維生素C分解酶會破壞辣椒中的維生素C,216,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1311,乾辣椒;涼血藥,N/A,bad,辣椒熱量高，會造成抵消藥效,216,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1312,乾辣椒;肉,N/A,good,開胃消食,216,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1313,乾辣椒;蝦,N/A,good,開胃消食、壯陽，增強人體免疫力,216,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1314,乾辣椒;苦瓜,N/A,good,增加食慾、抗衰老,216,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1315,乾辣椒;鱔魚,N/A,good,去除腥味、降血糖,216,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1316,乾辣椒;白菜,N/A,good,促進腸胃蠕動、助消化,216,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1317,乾辣椒;豆腐,N/A,good,健腦益智,216,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1318,桂皮;蔥,N/A,bad,易生邪火,218,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1319,桂皮;菊花,N/A,bad,屬性相反，會降低療效,218,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1320,桂皮;肉類,N/A,good,增香、溫中健胃,218,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1321,桂皮;雞肝,N/A,good,可改善小兒遺尿,218,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1322,桂皮;紅糖,N/A,good,散寒止痛，可治痛經,218,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1323,芥末;雞肉,N/A,bad,助陽生火、傷身體,219,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1324,芥末;甲魚,N/A,bad,易生瘡,219,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1325,芥末;酒,N/A,bad,易上火,219,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1326,芥末;海鮮,N/A,good,芥末能解魚蟹之毒，與海鮮搭配還能美容養顏,219,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1327,芥末;芹菜,N/A,good,一同食用可增強免疫力,219,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1328,芥末;菠菜,N/A,good,改善貧血,219,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1329,醬油;鯉魚,N/A,bad,味道不好，也容易引發口瘡,220,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1330,醋;羊肉,vinegar;lamb||mutton,bad,容易生火動血,221,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1331,醋;綠色葉菜,N/A,bad,葉綠素在酸性條件下加熱會降低營養成分,221,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1332,醋;紅蘿蔔,vinegar;carrot,bad,酸性環境會破壞β-胡蘿蔔素,221,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1333,醋;牛奶,vinegar;milk,bad,醋酸易使牛奶發生凝集和沉澱，不易被人體消化吸收,221,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1334,醋;鯉魚,N/A,good,利濕的功效更強,221,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1335,醋;皮蛋,N/A,good,可中和皮蛋中的鹼性成分,221,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1336,醋;馬鈴薯,vinegar;potato,good,有助消化和營養成分的吸收利用,221,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1337,醋;蓮藕,N/A,good,清除腸道污物，防止便秘,221,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
